MENU_TYPE,RESTAURANT_NAME_KOREAN,ADDRESS_KOREAN,MENU_NAME,NATIONAL_PHONE_NUMBER,DISTRICT_NAME,LATITUDE,LONGITUDE,RESTAURANT_NAME_ENGLISH,ADDRESS_ENGLISH,OPENING_HOURS,RATING,RATING_COUNT,PRICE_LEVEL,TAKEOUT_YN,RESERVABLE,BREAKFAST_YN,LUNCH_YN,DINNER_YN,BEER_YN,OUTDOOR_SEAT_YN,MENU_FOR_CHILDREN_YN,RESTROOM_YN,PARKING_LOT_YN,PAYMENT_OPTIONS,REVIEW
한식,팔각정,부산광역시  기장군 기장읍 대변로 101 (외1필지),한정식,051-723-1717,기장군,35.228575,129.223857,Bugak Palgakjeong,"267 Bugaksan-ro, Pyeongchang-dong, Jongno District, Seoul, South Korea","Monday: 11:00AM–12:00AM
Tuesday: 11:00AM–12:00AM
Wednesday: 11:00AM–12:00AM
Thursday: 11:00AM–12:00AM
Friday: 11:00AM–12:00AM
Saturday: 11:00AM–12:00AM
Sunday: 11:00AM–12:00AM",4.3,11151.0,,,,,,,,,,,,,"A really nice place to visit. It was less busy than Namsan tower and I think the view of Seoul might be better. It's a smaller place with a pretty garden. I saw people walking up the route to the top, but I am not sure how long that would take or the difficulty of it. It was very quick to get there by car.
The Palgakjeong Pavilion on Bugak Skyway is a place of remarkable serenity and beauty throughout the year. Positioned at an elevation of 345 meters on Bugaksan's extensive 1,652,900 square meter summit, this traditional Korean-style pavilion has captivated many visitors and has become a beloved city attraction.

The nighttime views from this pavilion, perched on top of the mountain, are undeniably breathtaking, creating unforgettable moments with cherished loved ones. However, we noticed that the pavilion itself is showing signs of wear and outdatedness. We believe that renovation of the pavilion and overall cleaning of the area could greatly enhance the experience of enjoying this beautiful place.
Incredible views and a great place to stop for lunch, I would definitely recommend getting a lift up then walking back down, there were many cyclists riding up though
The place has a great view and a good fancy café. The café is quite expensive although if you purchase a drink in the café, you will receive a free parking receipt. You should walk there because the scenery is breathtaking. I suggest going in at spring-time when the cherry blossoms are in bloom or in the fall when the leaves are turning crimson. Summer time was too damn hot 🥵.
Easy access by car. Not many people on weekdays.
"
회집,남항횟집,부산광역시  기장군 기장읍 기장해안로 572,"생선회, 매운탕",051-721-2302,기장군,35.224282,129.226977,,"572 Gijanghaean-ro, Gijang-eup, Gijang, Busan, South Korea","Monday: 8:00AM–10:00PM
Tuesday: 8:00AM–10:00PM
Wednesday: 8:00AM–10:00PM
Thursday: 8:00AM–10:00PM
Friday: 8:00AM–10:00PM
Saturday: 8:00AM–10:00PM
Sunday: 8:00AM–10:00PM",3.8,296.0,PRICE_LEVEL_MODERATE,True,True,True,True,True,True,False,False,True,,acceptsCreditCards,"Here is good local food~ nice view nice food~! Mul hai is most good in summer!
Service was not good.  Sashimi was less fresh than what I expected.
Good
This is a place I go to every time I think of raw anchovies.
I think it's better because there's a set menu. Grilled fish, seasoned raw fish. Even anchovy stew ~ It's complicated because it's in front of the dock, so I recommend skipping parking and enjoying a delicious meal in comfort.
A regular restaurant for 40 years that needs no words
A place I've been looking for from my 20s to now in my 60s...
"
한식,장안집,부산광역시  기장군 장안읍 장안로 365,백숙,051-727-1819,기장군,35.369941,129.244394,,"Busan, South Korea","Monday: 11:00AM–8:00PM
Tuesday: 11:00AM–8:00PM
Wednesday: 11:00AM–8:00PM
Thursday: 11:00AM–8:00PM
Friday: 11:00AM–8:00PM
Saturday: 11:00AM–8:00PM
Sunday: 11:00AM–8:00PM",4.3,247.0,PRICE_LEVEL_MODERATE,True,True,,True,True,True,,False,True,,acceptsCreditCards,"It is a bit of a hike to get there but the place is just fantastic and the food is superb.

They have adorable cats around the premise.
It was convenient to eat with friends because we had a separate room.
In addition to the side dishes, I highly recommend the duck bulgogi, seasoned acorn jelly, and spicy spicy stew!
A Seoul village guy added extra sancho and got scolded because it was spicy. Haha.
Business is going well. Each room is independent, so it seems like a good place to eat without being disturbed.
It's a bit pricey but it's delicious. The side dishes that came as standard were all good. It was especially nice to be able to eat quietly because there was a lot of space separation. The parking space wasn't wide, but there were plenty of places to park on the shoulder, so it wasn't that inconvenient.
A place where you can have a leisurely meal in the evening, spicy catfish stew and rich Korean soup
There's a lot of garbage in it.
"
회집,자연산횟집,"부산광역시  기장군 장안읍 장안로 48, B동 1층","생선회, 매운탕",051-727-7334,기장군,35.345798,129.253206,,,,,,,,,,,,,,,,,,
한식,장안아구촌,"부산광역시  기장군 장안읍 장안로 48, 1층","아구탕, 아구찜",051-723-5599,기장군,35.345811,129.253198,,,,,,,,,,,,,,,,,,
한식,장안민물장어,부산광역시  기장군 장안읍 하근1길 5,민물장어,051-727-8292,기장군,35.346599,129.254918,,,,,,,,,,,,,,,,,,
한식,천지대게,"부산광역시  기장군 기장읍 차성로288번길 11, 1층",대게찜,051-724-0203,기장군,35.243398,129.214285,,"South Korea, Busan, Suyeong-gu, 민락동 181-143",,,,,,,,,,,,,,,,
한식,속초이모네,부산광역시  기장군 기장읍 대변로 105,생선찜,051-612-6253,기장군,35.228645,129.224187,,"517 Daebyeon-ri, Gijang-eup, Gijang, Busan, South Korea","Monday: 10:30AM–9:30PM
Tuesday: 10:30AM–9:30PM
Wednesday: 10:30AM–9:30PM
Thursday: 10:30AM–9:30PM
Friday: 10:30AM–9:30PM
Saturday: 10:30AM–9:30PM
Sunday: 10:30AM–9:30PM",3.7,663.0,PRICE_LEVEL_MODERATE,True,True,,True,True,True,False,False,True,freeParkingLot,acceptsCreditCards,"In the past, we used to eat sitting down, but now everything has been changed to chairs... Assorted steamed fish stingray, flounder, sandfish, pollack, cutlassfish, radish, green onion, potato... The seasoning is rice thief... The taste is not spicy at all...
It's delicious...
The first taste of steamed stingray is a slightly sweet and spicy sauce with a very light stingray soft texture. It goes well with another flavor when mixed with rice and ramen.
It's a delicious restaurant

In Daegu, on average, stingray stingray is spicy, but in Busan, it was soy sauce-based, so I couldn't find the place I wanted.

I was recommended a red and spicy-based stingray stew restaurant by an acquaintance, so I went right away.

Delicious… .damn… ..better than what I ate in Daegu hahahahaha

I feel like there may be differences of opinion, but it's definitely a good restaurant. Subjectively, it feels like tteokbokki, which a lot of women eat. I'm kind of addicted to it.

Because it is a long distance, you have to drive for about 20-30 minutes, but it is worth the distance and time to get there.

The combination of squid sundae on the side is just perfect.

There is also a drawback: it is expensive.
But you have to eat it lol

100% intention to revisit
Sweet steamed fish is worth eating once when you go round Haeundae Beach. The price is not cheap and the portion size is large enough for two people. The change from sitting to a table is very welcome.
It was delicious the first time I ate it. The second time I went, the fish felt old. Only my parents go sometimes, and one person got sick. They went again the next time, but my mother didn't go because she felt strange looking at the fish flesh. My father and a friend of mine got scolded for running out that day. I called the store and said I was from the neighborhood and needed to be careful. I said I didn't mean to ask for money. They say there are no apples and the ingredients are fresh. Isn't it basic to apologize first? And even if it comes frozen, do you thaw it in water? Is it thawed naturally in the refrigerator? It's thawed, but they keep soaking it in water because they're busy, leaving it to become mushy. Even if the ingredients are the same, the condition of the ingredients can be very different depending on how the person prepares it. Since I have been handling fish for over 20 years, it was a nonsense excuse. The photo above is the first time I enjoyed it. After that, the material was in bad condition.
"
한식,오양수산장어구이센터,부산광역시  기장군 기장읍 기장해안로 548-3,곰장어숯불구이,051-721-0074,기장군,35.222953,129.226323,,"203-5 Daebyeon-ri, Gijang-eup, Gijang, Busan, South Korea","Monday: 11:00AM–9:00PM
Tuesday: 11:00AM–9:00PM
Wednesday: 11:00AM–9:00PM
Thursday: 11:00AM–9:00PM
Friday: 11:00AM–9:00PM
Saturday: 11:00AM–9:00PM
Sunday: 11:00AM–9:00PM",4.0,63.0,,True,True,,True,True,True,False,False,True,,acceptsCreditCards,"This is a restaurant specializing in grilled eel located in Gijang Port, Busan. First of all, fresh eels and sea eels are in the aquarium, so they are caught and cleaned right away, so there is no need to doubt their freshness. The price is cheaper than other commercial restaurants, but there are not many types of side dishes and you can focus on the eel, which is also an advantage. The seasoning is delicious and they give you everything from the head to the internal bones, so it's fun to grill each part. Since it is an eel restaurant, it is a shame that you have to eat it only with chojang without cabbage or soybean powder. Still, I was quite satisfied because I was able to taste Busan's soft, fluffy, and chewy anago raw fish. The original taste of the food is good, but there are only 3 people working compared to the customers, including 1 foreign part-timer, so it is difficult to receive proper service due to the shortage of workers. I brought a lot of my own drinks, but even in the crowded environment, they handled everything well with customers. The eel stew is a Gyeongsang-do style clear type and flavored with sansho pepper, so those from other regions should think twice before ordering. I recommend it to those who like Busan. It is rich and savory and tastes good. It's in front of the beach, so the view is nice and the taste is good. I recommend the grilled eel.
The eel was tasty, but the portion was small.
It is said that Anagu raw fish has a slightly different feel and does not have its own taste as the bones have been completely removed.
Eel soup was evaluated as the most delicious.
Straw fire eel or grilled eel are fresh!
Grilled over charcoal, we liked the straw eel, but the eel stew wasn't very tasty as it wasn't very tasty!
It's good for drinking, but it's a shame that eel stew isn't enough for a meal!
The staff is nice and friendly, but the menu is disappointing. I wish there was ginger salad and spicy soup. Hahaha, my daughter and I made 1kg of straw fire, 1kg of eel, 3 bottles of eel stew, and 3 bottles of soju.
104,000 Won Cost-effective?
I add one star because the eel was fresh!
I got hungry after watching the Gijang Anchovy Festival and heard about this restaurant.
Wow, it was really delicious. It was chewy and light.
It's my first time eating it, but it's really delicious.
It is easy to find as it is located inside the entrance to Daebyeon Port and has parking for about 5 to 6 cars.
The owner seems to be working alone... It took a long time to set up after ordering.
There are a variety of menu items such as eel, black eel, and eel stew.
Delicious without any fishy taste. The seasoning is especially sweet and delicious.
"
회집,나룻터식당,부산광역시  기장군 기장읍 연화1길 183 (3층 중 1층),"생선회, 매운탕",051-721-2415,기장군,35.218291,129.227782,,"290-9 Seonhwa-dong, Jung-gu, Daejeon, South Korea","Monday: 9:00AM–8:30PM
Tuesday: 9:00AM–8:30PM
Wednesday: 9:00AM–8:30PM
Thursday: 9:00AM–8:30PM
Friday: 9:00AM–8:30PM
Saturday: 9:00AM–8:30PM
Sunday: Closed",4.4,99.0,,,True,,True,True,True,False,False,True,,acceptsCreditCards,"The bean sprout soup is delicious. It looks like bean sprout soup boiled with plenty of bean sprouts, but it is even more refreshing because it contains pollack soup and winter porridge. It is excellent even when mixed in a large bowl.
The combination of light bean sprout stew and braised tofu is great.
This is a hidden(?) restaurant located in the old city center near Daejeon Citizen University. Although it is less famous for its taste and cost-effectiveness, it is comparable to most bean sprout soup/stew restaurants. The signature dish of this restaurant is definitely bean sprout stew, but other menu items are also above average and the prices are reasonable, making it perfect for everything from simple meals to company dinners. The side dishes provided are neat and tidy, so you can have a bowl of rice before the main menu is served. Parking is available in front of the restaurant, but it is a bit crowded, so you can use the nearby public parking lot, but be careful as it is chargeable on weekdays. Or, it could be done a little further away on the site of the former South Chungcheong Provincial Office. After a meal, there are many good cafes nearby, so it's a great place to enjoy a cup of coffee. This is a place worth stopping by if you come to the old downtown of Jung-gu, Daejeon.
A place where you can have a hangover even if you don’t drink alcohol
Bean sprout soup is really refreshing
Everything is soft and light and so delicious.
This is a hidden restaurant.
It's in Seonhwa-dong. It's a delicious restaurant.
"
분식,기장밀면,부산광역시  기장군 기장읍 청강로85번길 100,밀면,051-721-3087,기장군,35.235809,129.219285,,,,,,,,,,,,,,,,,,
회집,황금어장,부산광역시  기장군 일광면 문오성길 569,"생선회, 매운탕",051-727-0454,기장군,35.301479,129.259193,,"14 Sajang-gil, 연동 Cheju, Jeju-do, South Korea","Monday: 9:00AM–9:30PM
Tuesday: 9:00AM–9:30PM
Wednesday: 9:00AM–9:30PM
Thursday: 9:00AM–9:30PM
Friday: 9:00AM–9:30PM
Saturday: 9:00AM–9:30PM
Sunday: 9:00AM–9:30PM",4.0,894.0,PRICE_LEVEL_EXPENSIVE,,True,True,True,True,True,False,False,True,"freeParkingLot, freeStreetParking",acceptsCreditCards,"Spent 80,000 won but a little portions of fish. Poor banchan and not fresh. No worthy.
Not a good value for the price. Small portions with a high price. Poor selection of banchan (side dishes).
Nice food and nice service. Try the fish dishes! Fresh and very authentic!
My favorite place to enjoy the meal.
Good grilled mackerel dishes..
"
한식,수라간,부산광역시  기장군 철마면 와여1길 56-3,한정식,051-721-8866,기장군,35.277578,129.150968,Sulagan,"3 Donggyo-ro 38an-gil, Mapo-gu, Seoul, South Korea","Monday: Closed
Tuesday: Closed
Wednesday: 11:30AM–9:00PM
Thursday: 11:30AM–9:00PM
Friday: 11:30AM–9:00PM
Saturday: 11:30AM–9:00PM
Sunday: 11:30AM–9:00PM",4.6,138.0,,,True,,True,True,True,False,False,True,,acceptsCreditCards,"Really love the spicy chicken stew and seafood pancake! The chicken was very fresh, and the pancake had generous amount of seafood and vegetables. Highly recommend!
FYI, there was a decent electronic waiting system, service staff was very nice and spoke decent English for ordering :)
They have English menu and there was a waiter that spoke English. It was my first time trying marinated crabs and it felt fresh consuming it. The potato rosti or pancake was lovely! Service was excellent!
Thanks to our local friend for introducing us to this hidden gem! This place deserves all the hype - the food is incredible. Their chicken stew was so good, I had second helpings, and it completely changed my mind about soy-marinated crabs (drool-worthy even now!). The atmosphere is fantastic, though later closing hours would be the icing on the cake.
Love the makgeolli, all the food was so yummy, especially the chicken pot and pancake! Highly recommended :)
So delicious!! The waiters were super friendly and the food was so yummy! We loved the chicken, pancake, and grilled fish. The fish was perfectly crispy and tender inside, and was liked even by people who didn’t like seafood! Great vibes inside as well, clean and felt like home!
"
